# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 24 09:34:30 2018
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
#
loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec
8456,4544623,K06423.01,FALSE POSITIVE,2.189097000,132.0841000,5.76800,3.0010e+03,13.92,647.0,41.37,13.50,3624.00,4.848,0.4060,285.899050,39.690639
8457,8618226,K07070.01,FALSE POSITIVE,5.882036054,131.7687637,5.16326,2.3852e+05,119.09,1114.0,363.01,2168.40,5837.00,4.282,1.1870,289.331540,44.772579
8458,8690001,K07075.01,FALSE POSITIVE,19.359541170,134.2520100,12.84640,3.8698e+05,101.44,942.0,186.12,3590.20,6198.00,3.960,1.5670,292.108430,44.846481
8459,8736245,K07082.01,FALSE POSITIVE,2.534740757,133.4778370,4.85013,3.6435e+05,52.52,1230.0,541.27,675.70,5810.00,4.560,0.7810,283.434080,44.989731
8460,8784288,K07091.01,FALSE POSITIVE,1.827558898,132.2655400,4.72808,3.1468e+05,118.28,2178.0,5331.71,920.80,5977.00,3.854,2.0770,301.303500,44.999660
8461,8845552,K07099.01,CANDIDATE,34.035776600,138.9291000,3.84900,3.8660e+02,1.05,337.0,3.06,9.60,4367.00,4.739,0.5010,300.305330,45.093418
8462,11904704,K07489.01,CANDIDATE,0.565713361,131.6635700,0.95400,8.6400e+01,0.81,1917.0,3197.67,11.60,5220.00,4.480,0.8810,286.038390,50.294441
8463,3230227,K06311.01,FALSE POSITIVE,7.047106212,132.7501500,3.16223,6.9626e+04,119.64,1846.0,2744.25,548.50,8162.00,3.973,2.3210,290.112580,38.399872
8464,10732401,K07366.01,FALSE POSITIVE,0.933747375,131.5199000,5.97400,1.9890e+02,8.93,2003.0,3820.18,35.90,6224.00,4.454,1.0240,292.328640,48.021519
8465,6436505,K06707.01,CANDIDATE,43.535891000,155.2005500,4.71200,5.7660e+02,1.86,444.0,9.19,13.90,5481.00,4.592,0.7780,289.707030,41.843540
8466,7198648,K06840.01,FALSE POSITIVE,0.566799833,131.6409400,5.54300,1.9800e+02,1.27,1900.0,3084.60,54.00,5488.00,4.584,0.7890,291.283110,42.741859
8467,8210721,K06991.01,FALSE POSITIVE,22.673145675,138.1456410,6.63240,6.5411e+04,30.92,684.0,51.67,912.00,5619.00,4.269,1.1530,281.010500,44.153770
8468,12353633,K07523.01,FALSE POSITIVE,0.684496369,131.9212500,2.26300,2.8400e+01,1.12,2913.0,17099.50,16.30,5800.00,3.866,2.0530,289.524900,51.172005
8469,4948863,K06479.01,FALSE POSITIVE,8.643550046,139.8333977,3.12730,6.7299e+04,38.21,779.0,87.16,849.30,5679.00,4.605,0.7470,297.850070,40.068722
8470,5534702,K06596.01,FALSE POSITIVE,1.025465924,131.6091403,3.71841,1.5268e+05,106.84,2710.0,12744.17,1120.80,6700.00,4.041,1.8830,292.183440,40.707241
8471,8240109,K06998.01,FALSE POSITIVE,2.301187530,132.1932180,7.82160,8.7537e+04,140.23,2783.0,14194.09,404.80,7970.00,3.871,2.6520,294.223540,44.135658
8472,9899153,K07243.01,FALSE POSITIVE,1.332561670,132.0567000,3.74300,5.9500e+01,0.63,1326.0,727.84,13.00,4895.00,4.502,0.8280,295.141570,46.793919
8473,9971475,K07268.01,FALSE POSITIVE,5.357409918,131.6376010,4.28582,1.9916e+05,124.05,1492.0,1172.13,936.10,5768.00,3.809,2.0570,298.994420,46.812408
8474,6629588,K06748.01,FALSE POSITIVE,2.264471713,131.5188050,7.18030,1.8743e+05,102.12,2103.0,4637.68,873.70,6782.00,4.014,1.7520,297.755650,42.009071
8475,6763884,K06763.01,CANDIDATE,2.446938230,133.0009200,0.95400,2.6400e+01,0.56,1379.0,855.53,9.00,5821.00,4.419,1.0330,287.234860,42.263309
8476,6806632,K06772.01,FALSE POSITIVE,9.469191607,140.9753434,9.55999,6.3502e+04,49.17,1679.0,1875.84,4419.30,9454.00,4.244,1.8320,298.890750,42.209862
8477,6863840,K06779.01,FALSE POSITIVE,1.926366998,131.7468446,3.98088,3.9953e+05,53.63,1204.0,497.84,1093.20,5176.00,4.542,0.7600,292.054870,42.334969
8478,10847907,K07379.01,FALSE POSITIVE,0.535493486,131.7432090,2.57000,5.4000e+01,1.42,3181.0,24045.87,5.10,6328.00,4.035,1.8640,285.251920,48.286209
8479,10867017,K07384.01,FALSE POSITIVE,0.876941133,132.2689900,1.29600,7.3500e+01,0.85,1938.0,3332.14,12.30,6018.00,4.485,0.9750,294.214420,48.258179
8480,10987439,K07396.01,FALSE POSITIVE,10.674598360,138.8847317,3.82706,1.6676e+04,68.58,1083.0,325.55,1845.60,6496.00,4.212,1.4850,296.825870,48.443378
8481,11073223,K07406.01,FALSE POSITIVE,11.578946873,131.7977742,4.63730,2.9974e+05,58.32,869.0,134.91,2456.30,6028.00,4.355,1.0140,285.714390,48.601822
8482,5809890,K01050.02,CONFIRMED,2.853133997,133.7967800,1.46500,2.7710e+02,1.36,1016.0,251.77,39.70,5041.00,4.576,0.7660,296.860990,41.097340
8483,3113266,K01088.01,FALSE POSITIVE,0.995861402,132.3468190,1.15070,4.9938e+03,26.93,1477.0,1124.35,272.00,5286.00,4.604,0.7060,290.639430,38.284630
8484,6153201,K01038.01,FALSE POSITIVE,0.530300102,354.9857360,2.85020,3.0400e+03,35.73,2410.0,7972.18,207.40,6184.00,4.448,1.0380,299.260380,41.420231
8485,4074736,K01328.01,CANDIDATE,80.966956100,160.9767200,2.52760,4.7330e+03,5.04,364.0,4.14,52.00,5611.00,4.610,0.7370,295.805850,39.177990
8486,7831264,K00171.02,CONFIRMED,13.071418890,144.4421700,3.09460,2.5110e+02,2.47,964.0,203.87,32.00,6122.00,4.173,1.4390,294.742070,43.536831
8487,8703491,K07906.01,FALSE POSITIVE,0.616343903,132.0865080,0.76560,1.6140e+02,1.72,2513.0,9411.28,77.80,6045.00,4.264,1.3400,296.819820,44.869434
8488,7902719,K05444.01,FALSE POSITIVE,368.708390000,232.6130000,6.08000,9.5700e+02,2.87,267.0,1.21,12.20,6409.00,4.523,0.8870,295.669220,43.654781
8489,8814872,K05574.01,CANDIDATE,373.415090000,346.9457000,6.61700,1.8060e+03,2.55,158.0,0.15,10.00,4236.00,4.642,0.6120,290.307740,45.011410
8490,10685764,K05822.01,CANDIDATE,17.634272000,133.2933200,1.38700,7.6700e+01,1.69,842.0,118.84,9.70,4885.00,3.815,1.9790,298.742160,47.945278
8491,8016211,K05460.01,FALSE POSITIVE,3.174877200,133.7621000,7.08900,1.7410e+03,8.80,1410.0,933.10,98.60,5116.00,3.994,1.6190,286.693330,43.869961
8492,8939650,K05587.01,FALSE POSITIVE,1.827660875,132.8212980,3.98600,4.6677e+04,42.10,1664.0,1811.72,890.30,6352.00,4.427,1.0720,286.125240,45.276932
8493,9958962,K00593.04,CANDIDATE,240.192808000,168.3047000,9.72000,6.0580e+02,2.68,298.0,1.86,12.00,6004.00,4.484,0.9770,294.989140,46.838329
8494,4633434,K06431.01,FALSE POSITIVE,22.271198511,134.7601462,4.58598,1.7904e+05,39.79,515.0,16.62,2141.30,5068.00,4.556,0.7300,283.986020,39.784538
8495,4678171,K06435.01,FALSE POSITIVE,15.288709179,132.8060911,5.00366,5.1247e+05,54.56,509.0,15.84,1758.70,4464.00,4.577,0.7190,297.284000,39.707680
8496,4740688,K06444.01,FALSE POSITIVE,3.454232960,131.7129400,2.96500,1.4980e+02,0.95,743.0,71.74,10.20,4186.00,4.662,0.6350,289.968380,39.815739
8497,4760959,K06449.01,CANDIDATE,29.931517400,135.0082000,2.53000,3.5300e+02,1.58,517.0,16.90,5.60,5551.00,4.570,0.8090,295.526180,39.806839
8498,4840818,K06458.01,FALSE POSITIVE,5.024768971,133.1201420,3.82433,5.3046e+04,42.15,1159.0,425.90,696.50,6322.00,4.444,0.9890,293.279690,39.915760
8499,8938628,K07109.01,FALSE POSITIVE,3.431126546,133.5931040,2.79860,4.0248e+04,47.48,1251.0,580.05,308.50,5815.00,4.349,0.9690,285.662600,45.217720
8500,8958939,K07117.01,CANDIDATE,8.292755800,135.0352000,4.78400,1.0330e+02,1.01,927.0,174.36,8.40,6146.00,4.497,0.9430,294.007870,45.232689
8501,9024857,K07124.01,FALSE POSITIVE,35.026564845,160.6019871,2.90121,1.2025e+05,34.88,489.0,13.56,1607.20,5546.00,4.575,0.8100,292.878480,45.344372
8502,9098810,K07132.01,FALSE POSITIVE,8.258181993,131.5010463,3.91220,3.1186e+05,58.19,809.0,101.33,2981.60,5306.00,4.445,0.8880,295.269650,45.476009
8503,9164788,K07140.01,FALSE POSITIVE,2.668111130,133.5071000,22.49000,4.8300e+01,1.53,1792.0,2439.28,32.50,6593.00,4.164,1.5610,295.694760,45.529202
8504,5695904,K02983.01,FALSE POSITIVE,0.423854275,132.1910700,1.01980,2.3530e+02,0.58,1062.0,301.79,33.30,3553.00,4.887,0.3680,288.719790,40.986141
8505,7186259,K07582.01,FALSE POSITIVE,4.239653090,132.9703967,3.29000,,,,,,,,,286.949950,42.741459
8506,10028792,K01574.04,CANDIDATE,8.977288800,133.4474800,4.72000,9.7500e+01,1.79,1113.0,362.75,10.30,5597.00,3.963,1.6990,297.916870,46.965130
8507,10621666,K01636.02,FALSE POSITIVE,14.586219500,135.2746000,2.73300,2.0220e+02,1.17,702.0,57.32,9.30,5904.00,4.565,0.8190,299.066930,47.895191
8508,6947623,K06793.01,CANDIDATE,3.626573920,133.5765800,1.79100,9.8500e+01,0.79,1014.0,250.00,10.70,5416.00,4.579,0.8000,291.495850,42.478130
8509,6962018,K06799.01,FALSE POSITIVE,0.634946497,132.0745760,2.40541,4.2655e+05,52.75,1475.0,1123.92,541.40,4446.00,4.567,0.7370,295.543730,42.428429
8510,7031948,K06807.01,FALSE POSITIVE,0.566800113,131.8173100,3.31500,1.0400e+02,0.58,1180.0,455.05,18.10,3844.00,4.721,0.5260,291.260160,42.584019
8511,11182260,K07415.01,FALSE POSITIVE,1.291964282,132.6373300,1.83780,2.8640e+04,10.97,1249.0,572.64,45.80,4995.00,4.624,0.6380,287.260740,48.846512
8512,11228612,K07420.01,FALSE POSITIVE,2.980479588,134.4020600,3.72527,3.7534e+05,70.52,1370.0,833.83,1737.70,6065.00,4.377,1.0470,282.607210,48.968250
8513,11244571,K07427.01,CANDIDATE,7.893532400,133.8053000,3.44400,4.7600e+01,0.78,1052.0,289.79,8.30,6306.00,4.346,1.1090,292.081850,48.967110
8514,11288772,K07435.01,CANDIDATE,1.367523160,131.7716300,1.20800,6.1000e+01,0.82,1684.0,1899.59,11.70,5836.00,4.417,1.0480,287.220090,49.053501
8515,11401869,K07443.01,FALSE POSITIVE,2.161469080,131.8342000,3.64300,8.4800e+01,0.95,1487.0,1155.45,11.80,6047.00,4.422,1.0130,291.309540,49.242439
8516,9043947,K07920.01,CANDIDATE,1.043478580,131.8424000,2.01200,2.2500e+01,1.09,2688.0,12313.82,8.60,6014.00,3.843,2.2460,298.252040,45.396641
8517,3862246,K00230.01,FALSE POSITIVE,4.702495974,136.3084680,2.34210,4.7873e+03,37.24,981.0,219.08,101.10,5408.00,4.476,0.8780,294.517460,38.956341
8518,11303815,K02645.01,FALSE POSITIVE,1.705782214,133.1560700,1.00700,2.7800e+02,1.82,1455.0,1060.41,11.50,5387.00,4.380,1.0090,295.062410,49.049278
8519,11968463,K02433.05,FALSE POSITIVE,0.646745436,132.0258200,1.18800,1.1560e+02,1.49,2373.0,7468.24,14.30,6325.00,4.409,1.1120,294.338470,50.336540
8520,7681230,K04294.01,FALSE POSITIVE,0.962590772,132.4212780,1.25690,1.0216e+03,31.51,2026.0,3989.37,90.40,6274.00,4.434,1.0620,291.364230,43.385921
8521,9079587,K07921.01,FALSE POSITIVE,364.339290000,183.3173000,13.48600,1.9440e+03,4.40,228.0,0.64,15.90,5606.00,4.557,0.8000,287.715420,45.436329
8522,8971044,K05592.01,CANDIDATE,482.517010000,276.2043000,14.79100,5.7300e+02,2.30,242.0,0.80,10.30,6168.00,4.488,0.9600,297.483120,45.291142
8523,9847239,K05722.01,FALSE POSITIVE,28.507877538,132.7930090,3.13331,2.4372e+04,27.79,613.0,33.32,449.00,6131.00,4.497,0.9450,297.741120,46.660488
8524,8105719,K05476.01,CANDIDATE,148.179343000,202.2788000,12.73300,4.6660e+02,2.52,367.0,4.29,12.50,5635.00,4.278,1.1830,294.606290,43.937141
8525,9049697,K05607.01,FALSE POSITIVE,1.327451100,131.5905200,3.46500,1.2360e+02,0.66,1009.0,243.87,16.60,4137.00,4.646,0.6100,299.823760,45.334881
8526,9941550,K05739.01,FALSE POSITIVE,476.727302000,496.4298000,9.32700,1.0357e+03,23.42,530.0,18.64,17.90,5068.00,2.827,7.4170,286.903470,46.816341
8527,4862332,K06463.01,FALSE POSITIVE,0.890333100,131.5337000,2.64300,1.3410e+02,20.96,5714.0,251387.46,10.80,4981.00,2.437,18.3740,298.161290,39.900970
8528,4912589,K06469.01,FALSE POSITIVE,34.188302705,132.1423013,3.01179,1.1844e+05,74.50,660.0,44.91,2594.90,5757.00,4.134,1.3450,288.320500,40.000523
8529,4940201,K06476.01,FALSE POSITIVE,4.408295716,134.2804130,3.62479,3.7964e+04,35.68,942.0,186.23,386.10,5496.00,4.607,0.7430,295.983520,40.061661
8530,4995716,K06484.01,CANDIDATE,16.119144900,146.7978000,3.03900,2.6220e+02,1.34,619.0,34.70,8.20,5319.00,4.514,0.7830,286.547420,40.150539
8531,5098757,K06520.01,FALSE POSITIVE,2.954598000,134.3663000,24.79000,3.3780e+02,89.95,2148.0,5028.39,18.10,6955.00,3.885,2.1610,291.655610,40.253944
8532,9286728,K07154.01,FALSE POSITIVE,3.044597390,132.4989000,7.63800,6.6100e+01,0.62,1076.0,317.36,18.20,5525.00,4.603,0.7530,294.155030,45.707230
8533,9304561,K07158.01,FALSE POSITIVE,1.219049953,132.0945500,1.47700,5.3500e+01,2.48,2948.0,17862.90,10.10,5742.00,3.521,3.3740,299.682710,45.711330
8534,9340411,K07162.01,CANDIDATE,5.158131700,131.7314000,7.77300,3.7900e+01,2.02,1642.0,1720.62,13.00,5155.00,3.511,3.3550,291.052700,45.835129
8535,9392702,K07167.01,FALSE POSITIVE,3.909314318,131.8944811,5.36124,9.7123e+04,42.54,1364.0,819.78,1587.60,6425.00,4.341,1.1430,286.069580,45.900581
8536,9490342,K07180.01,CANDIDATE,487.838940000,606.1226000,32.77000,4.5330e+02,3.94,298.0,1.88,8.80,5421.00,3.882,1.8770,300.138550,46.061691
8537,2854181,K02232.02,CANDIDATE,12.834857000,134.3722900,2.09200,2.9390e+02,1.73,755.0,76.96,9.40,5492.00,4.389,1.0160,291.813020,38.088181
8538,7185487,K06839.01,FALSE POSITIVE,0.534829110,131.7369000,0.99600,7.0400e+02,0.54,753.0,75.82,9.80,3229.00,5.080,0.2010,286.618960,42.778561
8539,7217088,K06849.01,CANDIDATE,12.544742430,139.5830400,1.24000,2.6310e+02,1.88,840.0,117.90,10.80,5767.00,4.316,1.1590,296.395480,42.780140
8540,7362534,K06864.01,FALSE POSITIVE,0.566789763,131.8184600,4.00800,2.5400e+01,0.40,1984.0,3662.84,15.40,5799.00,4.600,0.7580,291.708130,42.969410
8541,7376982,K06871.01,FALSE POSITIVE,2.316106740,132.3383000,3.34700,3.3600e+01,0.70,1559.0,1393.98,13.00,6025.00,4.300,1.1930,295.825410,42.941639
8542,7431665,K06877.01,FALSE POSITIVE,281.509095000,171.5271500,40.96300,5.9487e+03,85.77,685.0,52.05,182.50,4797.00,2.632,10.7090,287.376620,43.009491
8543,11502179,K07453.01,FALSE POSITIVE,3.988558690,135.1290000,1.46700,2.1410e+02,2.40,1447.0,1036.21,10.50,5791.00,4.057,1.6460,289.080990,49.420315
8544,11602794,K07460.01,CANDIDATE,5.705095190,136.2018300,1.58000,2.8360e+02,1.58,947.0,189.80,9.20,5455.00,4.448,0.9270,287.319120,49.656990
8545,11662440,K07469.01,FALSE POSITIVE,13.639480425,144.5314390,3.12422,8.1103e+04,44.00,680.0,50.51,664.10,5461.00,4.517,0.8460,292.217320,49.707901
8546,11757422,K07476.01,FALSE POSITIVE,1.819935570,132.5271400,2.43000,1.0910e+02,0.66,907.0,159.62,10.10,4205.00,4.668,0.5780,288.592800,49.968361
8547,11854636,K07484.01,FALSE POSITIVE,37.020023200,131.8379000,1.42100,5.8100e+02,2.14,507.0,15.66,6.60,5685.00,4.537,0.8860,286.102810,50.126541
8548,10647452,K04366.01,CANDIDATE,0.762950224,131.9157000,1.13300,1.8730e+02,1.00,1651.0,1763.73,15.80,5385.00,4.610,0.7310,282.913970,47.970299
8549,8278685,K04435.01,CANDIDATE,10.861416300,136.8213000,6.02000,6.4800e+01,1.01,899.0,154.68,12.90,6339.00,4.454,1.0170,281.955690,44.261532
8550,7777818,K04380.01,CANDIDATE,5.781599560,136.7717800,2.22200,7.2800e+01,1.70,1475.0,1117.19,16.40,6443.00,4.023,1.8840,298.949010,43.441715
8551,5385410,K04323.01,CANDIDATE,11.495895670,139.3805300,2.25600,1.0830e+02,1.59,1057.0,295.46,13.20,6290.00,4.133,1.5060,297.581940,40.531300
8552,5084171,K04202.01,CONFIRMED,153.979362000,165.4910000,9.02800,7.9250e+02,2.53,330.0,2.82,16.10,5858.00,4.502,0.9030,286.695220,40.291809
8553,8234889,K05490.01,FALSE POSITIVE,116.301793000,168.3304000,2.25300,6.4900e+02,2.18,336.0,3.01,6.30,5593.00,4.552,0.8420,292.387240,44.130070
8554,8307489,K05502.01,FALSE POSITIVE,421.981940000,226.9386000,13.79900,1.7310e+02,2.02,334.0,2.96,15.00,6760.00,4.193,1.5150,294.617610,44.216881
8555,9153246,K05627.01,FALSE POSITIVE,243.954706000,221.2717000,2.56200,2.9170e+02,1.35,257.0,1.03,5.20,5578.00,4.578,0.7940,291.276250,45.568192
8556,8352009,K05506.01,CANDIDATE,641.602040000,170.8404000,16.76200,2.3730e+02,1.61,230.0,0.66,10.60,6277.00,4.449,1.0310,285.795720,44.350510
8557,9166700,K05632.01,CANDIDATE,264.466625000,134.9674900,6.37100,4.3730e+02,2.61,346.0,3.41,27.00,6551.00,4.337,1.2360,296.338130,45.545109
8558,5196851,K06539.01,FALSE POSITIVE,0.541396363,131.5974000,2.38400,1.8100e+02,2.04,3204.0,24909.05,20.40,7118.00,4.212,1.4890,294.541050,40.308029
8559,5269407,K06548.01,FALSE POSITIVE,0.958871144,131.6864267,2.74361,2.3235e+05,45.91,1743.0,2174.51,1191.20,5530.00,4.425,0.8920,290.090790,40.461830
8560,5298620,K06558.01,FALSE POSITIVE,12.423967700,141.6760000,16.01000,1.6240e+02,0.87,606.0,31.93,12.80,4995.00,4.580,0.6980,297.639400,40.490452
8561,5347784,K06567.01,FALSE POSITIVE,9.584056670,138.8710106,6.82752,1.1963e+05,99.66,1212.0,510.85,2595.90,5605.00,3.813,2.2750,286.822510,40.513222
8562,5389184,K06575.01,FALSE POSITIVE,1.069951360,132.3046900,1.32200,5.4800e+01,0.90,1991.0,3730.45,10.80,5869.00,4.274,1.2210,298.400090,40.585670
8563,9529294,K07184.01,FALSE POSITIVE,2.516901330,133.4935300,2.52100,5.9600e+01,0.97,1430.0,986.60,10.00,5403.00,4.201,1.2840,293.013000,46.166561
8564,9541163,K07189.01,FALSE POSITIVE,0.536649700,131.7177100,2.88700,1.0540e+02,0.92,2142.0,4982.76,10.60,5822.00,4.529,0.8980,297.293950,46.102341
8565,9630640,K07204.01,FALSE POSITIVE,3.661895766,132.5316735,35.63740,3.5477e+04,374.78,1708.0,2012.26,291.70,6793.00,4.101,1.5890,281.630190,46.321152
8566,9640123,K07209.01,CANDIDATE,8.255349900,135.1700000,3.95900,5.4500e+01,3.28,1462.0,1079.27,10.00,5403.00,3.559,3.6000,287.510710,46.389950
8567,8590776,K07900.01,FALSE POSITIVE,33.893817700,135.3496000,2.01200,2.0510e+02,1.22,527.0,18.27,6.80,5818.00,4.554,0.8480,301.165560,44.664108
8568,9657636,K07219.01,FALSE POSITIVE,542.528290000,278.3920000,11.06000,7.5200e+01,1.07,266.0,1.19,11.20,6099.00,4.204,1.2120,295.192780,46.371880
8569,8487838,K04596.01,FALSE POSITIVE,1.061937837,131.7269000,2.31000,5.2000e+01,0.68,1757.0,2252.16,16.30,5893.00,4.505,0.9410,288.958250,44.577999
8570,7821010,K02938.01,FALSE POSITIVE,24.238241803,136.6165689,4.16665,4.6196e+05,102.31,793.0,93.68,1126.40,6457.00,4.259,1.3650,291.319850,43.595470
8571,3230805,K03068.02,CANDIDATE,6.651714590,137.6781000,2.32500,1.5150e+02,0.84,713.0,61.01,10.00,4889.00,4.637,0.6860,290.260280,38.354988
8572,7592529,K06889.01,CANDIDATE,75.906736000,185.6963000,11.64000,2.6900e+01,0.63,507.0,15.65,9.20,6140.00,4.248,1.2060,286.142910,43.236351
8573,7630658,K06895.01,FALSE POSITIVE,1.075577069,131.5585510,4.11779,1.4058e+05,69.11,2094.0,4551.51,1589.60,6011.00,4.217,1.2670,297.915190,43.256203
8574,7691527,K06905.01,FALSE POSITIVE,4.800232532,135.7829072,3.57105,2.7700e+05,48.67,941.0,184.84,893.60,5591.00,4.590,0.7560,294.732600,43.349522
8575,7755741,K06913.02,CANDIDATE,1.751736470,132.2995000,5.12200,6.8400e+01,3.86,4900.0,136315.31,10.20,10894.00,3.667,4.3780,292.787020,43.416039
8576,11923819,K07496.01,FALSE POSITIVE,33.159475806,159.8126411,9.01353,2.2217e+05,146.47,1068.0,307.53,3733.60,7967.00,4.001,2.3790,296.464290,50.286152
8577,11970288,K07501.01,FALSE POSITIVE,20.710685300,134.0319200,42.73700,1.0030e+03,89.55,1246.0,570.64,154.40,6956.00,3.738,2.8880,295.212550,50.316910
8578,12105785,K07512.01,FALSE POSITIVE,31.953038766,142.7080540,8.04610,1.7703e+04,47.96,864.0,131.55,1364.90,5524.00,3.693,2.7340,288.487400,50.675461
8579,8625732,K04701.01,FALSE POSITIVE,31.971810000,133.8728000,12.27700,1.1740e+02,0.95,521.0,17.43,11.10,5632.00,4.554,0.8530,292.148040,44.704140
8580,8377197,K04727.01,FALSE POSITIVE,1.215181097,131.5090400,1.29500,3.9700e+01,0.87,2230.0,5844.41,11.80,6717.00,4.268,1.3650,295.854980,44.301601
8581,8295671,K04593.01,FALSE POSITIVE,0.981399749,132.1249300,0.50510,1.5830e+02,1.21,1820.0,2602.14,16.20,6038.00,4.524,0.8980,290.360200,44.273361
8582,8937762,K04668.01,CANDIDATE,15.072772870,143.9695500,0.77940,3.4500e+02,1.73,635.0,38.57,13.00,5521.00,4.594,0.7710,285.212830,45.251400
8583,3438976,K04527.01,FALSE POSITIVE,2.975993680,132.9759000,4.02300,5.5000e+01,0.79,1395.0,894.10,13.00,6202.00,4.394,1.0550,290.120210,38.534821
8584,7416306,K05388.01,FALSE POSITIVE,137.396194000,158.9242000,17.61000,1.5540e+02,3.38,517.0,16.87,13.20,5425.00,3.704,2.6550,280.521330,43.077068
8585,8414914,K05513.01,FALSE POSITIVE,100.303613000,176.7582700,10.57800,4.8804e+05,78.77,421.0,7.41,354.70,6060.00,4.397,1.0460,284.520870,44.455078
8586,10132908,K05767.01,FALSE POSITIVE,386.599460000,221.2945000,3.30500,3.8070e+02,1.89,259.0,1.06,5.80,6137.00,4.487,0.9630,288.509310,47.120701
8587,8474892,K05520.01,CANDIDATE,199.442413400,240.8521000,7.25330,3.2172e+04,56.11,344.0,3.32,486.40,5869.00,4.288,1.1700,281.763120,44.577190
8588,8499922,K05525.01,FALSE POSITIVE,45.680876000,142.3574000,2.29300,3.5030e+02,14.50,1215.0,514.91,3.70,4835.00,2.608,7.9170,293.662450,44.527512
8589,5466109,K06582.01,CANDIDATE,2.431355420,133.9207700,1.40100,1.2360e+02,1.07,1422.0,965.40,9.30,6231.00,4.488,0.9550,296.471800,40.681622
8590,5479973,K06589.01,FALSE POSITIVE,1.795273026,131.8703910,7.32320,1.2542e+05,55.26,1642.0,1714.88,877.80,6363.00,4.456,1.0120,299.380460,40.694759
8591,5534476,K06595.01,FALSE POSITIVE,1.025472710,131.6002000,1.99600,2.7000e+01,0.94,2657.0,11800.82,10.90,6862.00,4.114,1.7120,292.113620,40.792179
8592,5622250,K06608.01,FALSE POSITIVE,16.294213708,143.1937219,6.01687,1.7401e+05,68.05,929.0,176.22,7486.20,6237.00,4.145,1.5080,292.513210,40.827560
8593,5702770,K06617.01,CANDIDATE,8.001889700,135.4193000,3.42500,1.0270e+02,0.90,864.0,131.75,9.80,5830.00,4.540,0.8760,290.915040,40.988499
8594,9674320,K07223.01,CANDIDATE,317.062416000,297.8371000,7.43800,4.4290e+02,1.59,218.0,0.54,9.80,5366.00,4.625,0.7150,300.345250,46.339882
8595,9790965,K07231.01,FALSE POSITIVE,0.822067610,132.2430220,3.82810,2.6190e+04,91.21,2941.0,17747.85,486.30,6531.00,3.962,1.9210,298.911620,46.586578
8596,9906489,K07249.01,FALSE POSITIVE,8.964881300,137.5394000,61.23000,4.5450e+02,28.97,1040.0,276.30,109.90,6543.00,4.382,1.1590,297.523590,46.703129
8597,10020423,K07273.01,FALSE POSITIVE,7.448375935,137.6945130,4.23892,1.5267e+05,34.37,871.0,136.18,1837.90,5636.00,4.489,0.8670,295.297910,46.920471
8598,10031409,K07276.01,FALSE POSITIVE,2.071939672,132.8368962,4.45367,1.9877e+05,75.64,1696.0,1953.33,2409.80,6140.00,4.247,1.2540,298.684840,46.949970
8599,4843592,K04683.01,FALSE POSITIVE,0.967073359,131.6046020,2.48750,7.7350e+02,28.15,1867.0,2870.56,92.40,5755.00,4.402,1.0220,294.023470,39.924080
8600,3858919,K05990.01,FALSE POSITIVE,25.952291300,154.8689000,10.97700,5.5780e+02,2.03,567.0,24.49,14.00,5692.00,4.547,0.8660,293.702910,38.956291
8601,7100673,K04032.05,CANDIDATE,7.235242210,135.2317300,2.68500,6.0000e+01,0.82,948.0,191.14,15.20,5574.00,4.354,1.0650,285.728490,42.654530
8602,3765917,K04526.02,CANDIDATE,11.818728800,132.5100000,4.01700,2.4900e+02,2.09,919.0,168.38,10.30,5803.00,4.211,1.3280,295.968930,38.867168
8603,7816680,K06920.01,FALSE POSITIVE,4.292599454,131.7702811,4.73293,1.4003e+05,64.04,1319.0,715.83,1329.60,6467.00,4.377,1.1740,289.921330,43.508221
8604,7960295,K06939.01,FALSE POSITIVE,2.104134870,132.6363800,4.22690,3.2124e+05,67.03,1421.0,963.40,86.40,5780.00,4.438,1.0000,291.893430,43.730251
8605,8007675,K06949.01,FALSE POSITIVE,2.352446342,131.9380482,1.68020,3.2500e+01,1.24,2173.0,5269.29,7.20,6749.00,3.941,2.0030,282.154850,43.867352
